recording_id,n_neg,neg_mean,neg_med,neg_q99,neg_max,dur_s,tag
sub-002_ses-01_task-szMonitoring_run-09,225,0.2118552221275038,0.0740506574511528,0.8321056747436524,0.8960906267166138,16140.0,spectral-gru__large__h45__sop10
sub-002_ses-01_task-szMonitoring_run-10,20,0.11485314853489395,0.07661444693803784,0.2903912535309791,0.2980695068836212,3840.0,spectral-gru__large__h45__sop10
sub-002_ses-01_task-szMonitoring_run-11,208,0.339764166274108,0.29565358161926264,0.8513522362709046,0.8615585565567017,15120.0,spectral-gru__large__h45__sop10
sub-002_ses-01_task-szMonitoring_run-12,209,0.34533557244108626,0.3197517991065979,0.8523093152046203,0.8982838988304138,15180.0,spectral-gru__large__h45__sop10
sub-003_ses-01_task-szMonitoring_run-01,1019,0.08503256449466741,0.0473172031342983,0.4921907061338419,0.7545941472053528,63780.0,spectral-gru__large__h45__sop10
sub-003_ses-01_task-szMonitoring_run-02,77,0.030267486391081004,0.020883485674858,0.12895372152328463,0.1641681492328643,7260.0,spectral-gru__large__h45__sop10
sub-003_ses-01_task-szMonitoring_run-03,94,0.15823970352636368,0.1012487709522247,0.6383988642692554,0.8023372888565063,8280.0,spectral-gru__large__h45__sop10
sub-003_ses-01_task-szMonitoring_run-04,1208,0.11510853022830371,0.0444092135876417,0.8769265025854115,0.9442028999328612,75120.0,spectral-gru__large__h45__sop10
sub-003_ses-01_task-szMonitoring_run-05,84,0.023474120712351183,0.019826631061732748,0.07846829660236838,0.0996892303228378,7680.0,spectral-gru__large__h45__sop10
sub-003_ses-01_task-szMonitoring_run-06,1067,0.11647251357115808,0.037162248045206,0.8317430090904235,0.914587378501892,76440.0,spectral-gru__large__h45__sop10
sub-003_ses-01_task-szMonitoring_run-07,64,0.03771716017217836,0.0326378177851438,0.1096320747584103,0.1375001519918441,6480.0,spectral-gru__large__h45__sop10
sub-003_ses-01_task-szMonitoring_run-08,1264,0.13312912615505337,0.038230663165450054,0.8810698765516278,0.9416227340698242,78480.0,spectral-gru__large__h45__sop10
sub-003_ses-01_task-szMonitoring_run-09,61,0.09262663078662309,0.0598662830889225,0.27921975255012504,0.3041967153549194,6300.0,spectral-gru__large__h45__sop10
sub-003_ses-01_task-szMonitoring_run-10,1204,0.10198537484151725,0.03174626827239985,0.7608597874641427,0.8657017350196838,77580.0,spectral-gru__large__h45__sop10
sub-004_ses-01_task-szMonitoring_run-01,629,0.48020193550220447,0.5024310350418091,0.8481319212913513,0.8785648941993713,66000.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-01,967,0.3191834779118208,0.1771243959665298,0.9266282355785371,0.9456746578216552,60660.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-03,111,0.4369416889810079,0.3708507418632507,0.9481519937515259,0.9529590606689452,9300.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-04,42,0.42034486894096645,0.4117188155651092,0.8046271604299544,0.8153850436210632,5160.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-05,238,0.2287362923340856,0.058851223438978154,0.9121352946758269,0.9201132655143738,16920.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-06,96,0.12599598393232248,0.045661592856049496,0.6254827827215195,0.6335605382919312,8400.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-07,84,0.07622441863419395,0.03338368050754065,0.5141419515013697,0.6040247678756714,7680.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-08,270,0.19414896804287476,0.03449798189103595,0.9132828915119171,0.9293886423110962,18840.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-09,54,0.046907202116455146,0.02499172743409865,0.23060692220926268,0.2817188203334808,5880.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-10,58,0.028269707907697717,0.022748777642846052,0.08525923773646346,0.1007424443960189,6120.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-11,335,0.3465944255882902,0.2414685785770416,0.929793120622635,0.9385759830474854,22740.0,spectral-gru__large__h45__sop10
